gear_ID,gear_Tier,health,damage,armor,focus,resist,crit_Damage,crit_Chance,speed,dodge_Chance,block_Chance,block_Amount,accuracy,picture,crafting_Part1_ID,crafting_Part1_Count,crafting_Part2_ID,crafting_Part2_Count,crafting_Part3_ID,crafting_Part3_Count,crafting_Cost,
T3_RavagerSupport_Heal,3,170,0,3,0,1,0,0,0,0,0,0,0,Gear_RavagerSupport_Heal,Green_Bio_Mat,1,Green_Health_Mat,1,Green_Armor_Mat,1,1900,
T4_RavagerSupport_Heal,4,200,0,4,0,2,0,0,0,0,0,0,0,Gear_RavagerSupport_Heal,Blue_Bio_Mat,1,Blue_Bio_Health_Mat,1,Blue_Bio_Armor_Mat,1,2200,
T5_RavagerSupport_Heal,5,330,0,5,0,2,0,0,0,0,0,0,0,Gear_RavagerSupport_Heal,Blue_Bio_Mat,1,Blue_Bio_Health_Mat,1,Blue_Bio_Armor_Mat,1,2400,
T6_RavagerSupport_Heal,6,440,0,6,0,3,0,0,0,0,0,0,0,Gear_RavagerSupport_Heal,Blue_Bio_Mat,2,Blue_Bio_Health_Mat,2,Blue_Bio_Armor_Mat,2,2800,
T7_RavagerSupport_Heal,7,470,0,7,0,4,0,0,0,0,0,0,0,Gear_RavagerSupport_Heal,Blue_Bio_Mat,3,Blue_Bio_Health_Mat,2,Blue_Bio_Armor_Mat,2,3400,
T8_RavagerSupport_Heal,8,500,0,8,0,4,0,0,0,0,0,0,0,Gear_RavagerSupport_Heal,Purple_Bio_Mat,1,Purple_Bio_Health_Mat,1,Purple_Bio_Armor_Mat,1,4600,
T9_RavagerSupport_Heal,9,510,0,8,0,4,0,0,0,0,0,0,0,Gear_RavagerSupport_Heal,Purple_Bio_Mat,1,Purple_Bio_Health_Mat,2,Purple_Bio_Armor_Mat,2,5800,
T10_RavagerSupport_Heal,10,530,0,9,0,5,0,0,0,0,0,0,0,Gear_RavagerSupport_Heal,Purple_Bio_Mat,4,Purple_Bio_Health_Mat,3,Purple_energy2,8,7300,
T11_RavagerSupport_Heal,11,540,0,10,0,5,0,0,0,0,0,0,0,Gear_RavagerSupport_Heal,Purple_Bio_Mat,5,Purple_Bio_Health_Mat,5,Purple_energy2,10,9200,
T12_RavagerSupport_Heal,12,650,0,10,0,5,0,0,0,0,0,0,0,Gear_RavagerSupport_Heal,Orange_Bio_Mat,1,Orange_Bio_Health_Mat,2,Orange_energy2,12,10000,
T13_RavagerSupport_Heal,13,0,0,0,0,0,0,0,0,0,0,0,0,Gear_RavagerSupport_Heal,Orange_Bio_Mat,2,Orange_Bio_Health_Mat,3,Orange_energy2,15,13000,
T14_RavagerSupport_Heal,14,0,0,0,0,0,0,0,0,0,0,0,0,Gear_RavagerSupport_Heal,Orange_Bio_Mat,4,Orange_Bio_Health_Mat,4,Orange_energy2,25,14000,
T15_RavagerSupport_Heal,15,0,0,0,0,0,0,0,0,0,0,0,0,Gear_RavagerSupport_Heal,Orange_Bio_Mat,7,Orange_Bio_Health_Mat,6,Orange_energy2,35,15000,
T16_RavagerSupport_Heal,16,0,0,0,0,0,0,0,0,0,0,0,0,Gear_RavagerSupport_Heal,,0,,0,,0,1000000,
T17_RavagerSupport_Heal,17,0,0,0,0,0,0,0,0,0,0,0,0,Gear_RavagerSupport_Heal,,0,,0,,0,1000000,
T18_RavagerSupport_Heal,18,0,0,0,0,0,0,0,0,0,0,0,0,Gear_RavagerSupport_Heal,,0,,0,,0,1000000,
T19_RavagerSupport_Heal,19,0,0,0,0,0,0,0,0,0,0,0,0,Gear_RavagerSupport_Heal,,0,,0,,0,1000000,
T20_RavagerSupport_Heal,20,0,0,0,0,0,0,0,0,0,0,0,0,Gear_RavagerSupport_Heal,,0,,0,,0,1000000,
T1_RavagerTank_Taunt,1,120,10,2,0,0,0,0,0,0,0,0,0,Gear_RavagerTank_Taunt,Green_Damage_Mat,1,Green_Focus_Mat,1,,0,0,
T2_RavagerTank_Taunt,2,130,15,5,0,0,0,0,0,0,0,0,0,Gear_RavagerTank_Taunt,Green_Skill_Mat,1,Green_Health_Mat,1,,0,1100,
T3_RavagerTank_Taunt,3,160,20,5,0,0,0,0,0,0,0,0,0,Gear_RavagerTank_Taunt,Green_Skill_Mat,1,Green_Health_Mat,1,Green_Damage_Mat,1,1900,
T4_RavagerTank_Taunt,4,320,25,10,0,0,0,0,0,0,0,0,0,Gear_RavagerTank_Taunt,Blue_Skill_Mat,1,Blue_Skill_Health_Mat,1,Blue_Skill_Damage_Mat,1,2200,
T5_RavagerTank_Taunt,5,330,30,12,0,0,0,0,0,0,0,0,0,Gear_RavagerTank_Taunt,Blue_Skill_Mat,1,Blue_Skill_Health_Mat,1,Blue_Skill_Damage_Mat,1,2400,
T6_RavagerTank_Taunt,6,420,35,15,0,0,0,0,0,0,0,0,0,Gear_RavagerTank_Taunt,Blue_Skill_Mat,2,Blue_Skill_Health_Mat,2,Blue_Skill_Damage_Mat,2,2800,
T7_RavagerTank_Taunt,7,470,40,17,0,0,0,0,0,0,0,0,0,Gear_RavagerTank_Taunt,Blue_Skill_Mat,3,Blue_Skill_Health_Mat,2,Blue_Skill_Damage_Mat,2,3400,
T8_RavagerTank_Taunt,8,500,40,20,0,0,0,0,0,0,0,0,0,Gear_RavagerTank_Taunt,Purple_Skill_Mat,1,Purple_Skill_Health_Mat,1,Purple_Skill_Damage_Mat,1,4600,
T9_RavagerTank_Taunt,9,530,45,22,0,0,0,0,0,0,0,0,0,Gear_RavagerTank_Taunt,Purple_Skill_Mat,1,Purple_Skill_Health_Mat,2,Purple_Skill_Damage_Mat,2,5800,
T10_RavagerTank_Taunt,10,580,45,25,0,0,0,0,0,0,0,0,0,Gear_RavagerTank_Taunt,Purple_Skill_Mat,4,Purple_Skill_Health_Mat,3,Purple_magic2,8,7300,
T11_RavagerTank_Taunt,11,600,50,27,0,0,0,0,0,0,0,0,0,Gear_RavagerTank_Taunt,Purple_Skill_Mat,5,Purple_Skill_Health_Mat,5,Purple_magic2,10,9200,
T12_RavagerTank_Taunt,12,640,50,30,0,0,0,0,0,0,0,0,0,Gear_RavagerTank_Taunt,Orange_Skill_Mat,1,Orange_Skill_Health_Mat,2,Orange_magic2,12,10000,
T13_RavagerTank_Taunt,13,0,0,0,0,0,0,0,0,0,0,0,0,Gear_RavagerTank_Taunt,Orange_Skill_Mat,2,Orange_Skill_Health_Mat,3,Orange_magic2,15,13000,
T14_RavagerTank_Taunt,14,0,0,0,0,0,0,0,0,0,0,0,0,Gear_RavagerTank_Taunt,Orange_Skill_Mat,4,Orange_Skill_Health_Mat,4,Orange_magic2,25,14000,
T15_RavagerTank_Taunt,15,0,0,0,0,0,0,0,0,0,0,0,0,Gear_RavagerTank_Taunt,Orange_Skill_Mat,7,Orange_Skill_Health_Mat,6,Orange_magic2,35,15000,
T16_RavagerTank_Taunt,16,0,0,0,0,0,0,0,0,0,0,0,0,Gear_RavagerTank_Taunt,,0,,0,,0,1000000,
T17_RavagerTank_Taunt,17,0,0,0,0,0,0,0,0,0,0,0,0,Gear_RavagerTank_Taunt,,0,,0,,0,1000000,
T18_RavagerTank_Taunt,18,0,0,0,0,0,0,0,0,0,0,0,0,Gear_RavagerTank_Taunt,,0,,0,,0,1000000,
T19_RavagerTank_Taunt,19,0,0,0,0,0,0,0,0,0,0,0,0,Gear_RavagerTank_Taunt,,0,,0,,0,1000000,
T20_RavagerTank_Taunt,20,0,0,0,0,0,0,0,0,0,0,0,0,Gear_RavagerTank_Taunt,,0,,0,,0,1000000,
T1_RedSkull,1,150,10,0,8,8,0,0,0,0,0,0,0,Gear_RedSkull,Green_Damage_Mat,1,Green_Focus_Mat,1,,0,0,
T2_RedSkull,2,160,10,0,8,8,0,0,0,0,0,0,0,Gear_RedSkull,Green_Bio_Mat,1,Green_Health_Mat,1,,0,1100,
T3_RedSkull,3,240,10,0,8,8,0,0,0,0,0,0,0,Gear_RedSkull,Green_Bio_Mat,1,Green_Health_Mat,1,Green_Focus_Mat,1,1900,
T4_RedSkull,4,300,10,0,9,9,0,0,0,0,0,0,0,Gear_RedSkull,Blue_Bio_Mat,1,Blue_Bio_Health_Mat,1,Blue_Bio_Focus_Mat,1,2200,
T5_RedSkull,5,410,10,0,10,10,0,0,0,0,0,0,0,Gear_RedSkull,Blue_Bio_Mat,1,Blue_Bio_Health_Mat,1,Blue_Bio_Focus_Mat,1,2400,
T6_RedSkull,6,550,10,0,10,10,0,0,0,0,0,0,0,Gear_RedSkull,Blue_Bio_Mat,2,Blue_Bio_Health_Mat,2,Blue_Bio_Focus_Mat,2,2800,
T7_RedSkull,7,600,10,0,12,12,0,0,0,0,0,0,0,Gear_RedSkull,Blue_Bio_Mat,3,Blue_Bio_Health_Mat,2,Blue_Bio_Focus_Mat,2,3400,
T8_RedSkull,8,650,10,0,12,12,0,0,0,0,0,0,0,Gear_RedSkull,Purple_Bio_Mat,1,Purple_Bio_Health_Mat,1,Purple_Bio_Focus_Mat,1,4600,
T9_RedSkull,9,700,10,0,14,14,0,0,0,0,0,0,0,Gear_RedSkull,Purple_Bio_Mat,1,Purple_Bio_Health_Mat,2,Purple_Bio_Focus_Mat,2,5800,
T10_RedSkull,10,750,10,0,14,14,0,0,0,0,0,0,0,Gear_RedSkull,Purple_Bio_Mat,4,Purple_Bio_Health_Mat,3,Purple_serum4,8,7300,
T11_RedSkull,11,800,10,0,15,15,0,0,0,0,0,0,0,Gear_RedSkull,Purple_Bio_Mat,5,Purple_Bio_Health_Mat,5,Purple_serum4,10,9200,
T12_RedSkull,12,890,10,0,15,15,0,0,0,0,0,0,0,Gear_RedSkull,Orange_Bio_Mat,1,Orange_Bio_Health_Mat,2,Orange_serum4,12,10000,
T13_RedSkull,13,0,0,0,0,0,0,0,0,0,0,0,0,Gear_RedSkull,Orange_Bio_Mat,2,Orange_Bio_Health_Mat,3,Orange_serum4,15,13000,
T14_RedSkull,14,0,0,0,0,0,0,0,0,0,0,0,0,Gear_RedSkull,Orange_Bio_Mat,4,Orange_Bio_Health_Mat,4,Orange_serum4,25,14000,
T15_RedSkull,15,0,0,0,0,0,0,0,0,0,0,0,0,Gear_RedSkull,Orange_Bio_Mat,7,Orange_Bio_Health_Mat,6,Orange_serum4,35,15000,
T16_RedSkull,16,0,0,0,0,0,0,0,0,0,0,0,0,Gear_RedSkull,,0,,0,,0,1000000,
T17_RedSkull,17,0,0,0,0,0,0,0,0,0,0,0,0,Gear_RedSkull,,0,,0,,0,1000000,
T18_RedSkull,18,0,0,0,0,0,0,0,0,0,0,0,0,Gear_RedSkull,,0,,0,,0,1000000,
T19_RedSkull,19,0,0,0,0,0,0,0,0,0,0,0,0,Gear_RedSkull,,0,,0,,0,1000000,
T20_RedSkull,20,0,0,0,0,0,0,0,0,0,0,0,0,Gear_RedSkull,,0,,0,,0,1000000,
T1_RocketRaccoon,1,0,45,5,5,0,0,0,0,0,0,0,0,Gear_RocketRaccoon,Green_Damage_Mat,1,Green_Focus_Mat,1,,0,0,
T2_RocketRaccoon,2,0,60,5,5,0,0,0,0,0,0,0,0,Gear_RocketRaccoon,Green_Tech_Mat,1,Green_Damage_Mat,1,,0,1100,
T3_RocketRaccoon,3,0,65,5,5,0,0,0,0,0,0,0,0,Gear_RocketRaccoon,Green_Tech_Mat,1,Green_Damage_Mat,1,Green_Resist_Mat,1,1900,
T4_RocketRaccoon,4,0,75,5,5,0,0,0,0,0,0,0,0,Gear_RocketRaccoon,Blue_Tech_Mat,1,Blue_Tech_Damage_Mat,1,Blue_Tech_Resist_Mat,1,2200,
T5_RocketRaccoon,5,0,85,5,5,0,0,0,0,0,0,0,0,Gear_RocketRaccoon,Blue_Tech_Mat,1,Blue_Tech_Damage_Mat,1,Blue_Tech_Resist_Mat,1,2400,
T6_RocketRaccoon,6,0,90,5,5,0,0,0,0,0,0,0,0,Gear_RocketRaccoon,Blue_Tech_Mat,2,Blue_Tech_Damage_Mat,2,Blue_Tech_Resist_Mat,2,2800,
T7_RocketRaccoon,7,0,110,5,5,0,0,0,0,0,0,0,0,Gear_RocketRaccoon,Blue_Tech_Mat,3,Blue_Tech_Damage_Mat,2,Blue_Tech_Resist_Mat,2,3400,
T8_RocketRaccoon,8,0,120,5,5,0,0,0,0,0,0,0,0,Gear_RocketRaccoon,Purple_Tech_Mat,1,Purple_Tech_Damage_Mat,1,Purple_Tech_Resist_Mat,1,4600,
T9_RocketRaccoon,9,0,125,5,5,0,0,0,0,0,0,0,0,Gear_RocketRaccoon,Purple_Tech_Mat,1,Purple_Tech_Damage_Mat,2,Purple_Tech_Resist_Mat,2,5800,
T10_RocketRaccoon,10,0,127,5,5,0,0,0,0,0,0,0,0,Gear_RocketRaccoon,Purple_Tech_Mat,4,Purple_Tech_Damage_Mat,3,Purple_metal3,8,7300,
T11_RocketRaccoon,11,0,129,5,5,0,0,0,0,0,0,0,0,Gear_RocketRaccoon,Purple_Tech_Mat,5,Purple_Tech_Damage_Mat,5,Purple_metal3,10,9200,
T12_RocketRaccoon,12,0,130,5,5,0,0,0,0,0,0,0,0,Gear_RocketRaccoon,Orange_Tech_Mat,1,Orange_Tech_Damage_Mat,2,Orange_metal3,12,10000,
T13_RocketRaccoon,13,0,0,0,0,0,0,0,0,0,0,0,0,Gear_RocketRaccoon,Orange_Tech_Mat,2,Orange_Tech_Damage_Mat,3,Orange_metal3,15,13000,
T14_RocketRaccoon,14,0,0,0,0,0,0,0,0,0,0,0,0,Gear_RocketRaccoon,Orange_Tech_Mat,4,Orange_Tech_Damage_Mat,4,Orange_metal3,25,14000,
T15_RocketRaccoon,15,0,0,0,0,0,0,0,0,0,0,0,0,Gear_RocketRaccoon,Orange_Tech_Mat,7,Orange_Tech_Damage_Mat,6,Orange_metal3,35,15000,
T16_RocketRaccoon,16,0,0,0,0,0,0,0,0,0,0,0,0,Gear_RocketRaccoon,,0,,0,,0,1000000,
T17_RocketRaccoon,17,0,0,0,0,0,0,0,0,0,0,0,0,Gear_RocketRaccoon,,0,,0,,0,1000000,
T18_RocketRaccoon,18,0,0,0,0,0,0,0,0,0,0,0,0,Gear_RocketRaccoon,,0,,0,,0,1000000,
T19_RocketRaccoon,19,0,0,0,0,0,0,0,0,0,0,0,0,Gear_RocketRaccoon,,0,,0,,0,1000000,
T20_RocketRaccoon,20,0,0,0,0,0,0,0,0,0,0,0,0,Gear_RocketRaccoon,,0,,0,,0,1000000,
T1_Ronan,1,150,20,0,20,10,0,0,0,0,0,0,0,Gear_Ronan,Green_Damage_Mat,1,Green_Focus_Mat,1,,0,0,
T2_Ronan,2,150,25,0,20,10,0,0,0,0,0,0,0,Gear_Ronan,Green_Mystic_Mat,1,Green_Focus_Mat,1,,0,1100,
T3_Ronan,3,220,30,0,20,15,0,0,0,0,0,0,0,Gear_Ronan,Green_Mystic_Mat,1,Green_Focus_Mat,1,Green_Resist_Mat,1,1900,
T4_Ronan,4,370,35,0,25,15,0,0,0,0,0,0,0,Gear_Ronan,Blue_Mystic_Mat,1,Blue_Mystic_Focus_Mat,1,Blue_Mystic_Resist_Mat,1,2200,
T5_Ronan,5,400,40,0,25,20,0,0,0,0,0,0,0,Gear_Ronan,Blue_Mystic_Mat,1,Blue_Mystic_Focus_Mat,1,Blue_Mystic_Resist_Mat,1,2400,
T6_Ronan,6,540,45,0,30,25,0,0,0,0,0,0,0,Gear_Ronan,Blue_Mystic_Mat,2,Blue_Mystic_Focus_Mat,2,Blue_Mystic_Resist_Mat,2,2800,
T7_Ronan,7,600,50,0,30,25,0,0,0,0,0,0,0,Gear_Ronan,Blue_Mystic_Mat,3,Blue_Mystic_Focus_Mat,2,Blue_Mystic_Resist_Mat,2,3400,
T8_Ronan,8,700,55,0,35,30,0,0,0,0,0,0,0,Gear_Ronan,Purple_Mystic_Mat,1,Purple_Mystic_Focus_Mat,1,Purple_Mystic_Resist_Mat,1,4600,
T9_Ronan,9,750,55,0,35,30,0,0,0,0,0,0,0,Gear_Ronan,Purple_Mystic_Mat,1,Purple_Mystic_Focus_Mat,2,Purple_Mystic_Resist_Mat,2,5800,
T10_Ronan,10,800,55,0,40,30,0,0,0,0,0,0,0,Gear_Ronan,Purple_Mystic_Mat,4,Purple_Mystic_Focus_Mat,3,Purple_magic2,8,7300,
T11_Ronan,11,840,60,0,40,30,0,0,0,0,0,0,0,Gear_Ronan,Purple_Mystic_Mat,5,Purple_Mystic_Focus_Mat,5,Purple_magic2,10,9200,
T12_Ronan,12,880,60,0,40,30,0,0,0,0,0,0,0,Gear_Ronan,Orange_Mystic_Mat,1,Orange_Mystic_Focus_Mat,2,Orange_magic2,12,10000,
T13_Ronan,13,0,0,0,0,0,0,0,0,0,0,0,0,Gear_Ronan,Orange_Mystic_Mat,2,Orange_Mystic_Focus_Mat,3,Orange_magic2,15,13000,
T14_Ronan,14,0,0,0,0,0,0,0,0,0,0,0,0,Gear_Ronan,Orange_Mystic_Mat,4,Orange_Mystic_Focus_Mat,4,Orange_magic2,25,14000,
T15_Ronan,15,0,0,0,0,0,0,0,0,0,0,0,0,Gear_Ronan,Orange_Mystic_Mat,7,Orange_Mystic_Focus_Mat,6,Orange_magic2,35,15000,
T16_Ronan,16,0,0,0,0,0,0,0,0,0,0,0,0,Gear_Ronan,,0,,0,,0,1000000,
T17_Ronan,17,0,0,0,0,0,0,0,0,0,0,0,0,Gear_Ronan,,0,,0,,0,1000000,
T18_Ronan,18,0,0,0,0,0,0,0,0,0,0,0,0,Gear_Ronan,,0,,0,,0,1000000,
T19_Ronan,19,0,0,0,0,0,0,0,0,0,0,0,0,Gear_Ronan,,0,,0,,0,1000000,
T20_Ronan,20,0,0,0,0,0,0,0,0,0,0,0,0,Gear_Ronan,,0,,0,,0,1000000,
T1_Sabretooth,1,180,10,0,5,0,0,0,0,0,0,0,0,Gear_Sabretooth,Green_Damage_Mat,1,Green_Focus_Mat,1,,0,0,
T2_Sabretooth,2,220,10,0,5,0,0,0,0,0,0,0,0,Gear_Sabretooth,Green_Mutant_Mat,1,Green_Damage_Mat,1,,0,1100,
T3_Sabretooth,3,300,15,0,5,0,0,0,0,0,0,0,0,Gear_Sabretooth,Green_Mutant_Mat,1,Green_Damage_Mat,1,Green_Health_Mat,1,1900,
T4_Sabretooth,4,600,15,0,5,0,0,0,0,0,0,0,0,Gear_Sabretooth,Blue_Mutant_Mat,1,Blue_Mutant_Damage_Mat,1,Blue_Mutant_Health_Mat,1,2200,
T5_Sabretooth,5,650,20,0,5,0,0,0,0,0,0,0,0,Gear_Sabretooth,Blue_Mutant_Mat,1,Blue_Mutant_Damage_Mat,1,Blue_Mutant_Health_Mat,1,2400,
T6_Sabretooth,6,800,20,0,10,0,0,0,0,0,0,0,0,Gear_Sabretooth,Blue_Mutant_Mat,2,Blue_Mutant_Damage_Mat,2,Blue_Mutant_Health_Mat,2,2800,
T7_Sabretooth,7,1000,25,0,10,0,0,0,0,0,0,0,0,Gear_Sabretooth,Blue_Mutant_Mat,3,Blue_Mutant_Damage_Mat,2,Blue_Mutant_Health_Mat,2,3400,
T8_Sabretooth,8,1050,25,0,10,0,0,0,0,0,0,0,0,Gear_Sabretooth,Purple_Mutant_Mat,1,Purple_Mutant_Damage_Mat,1,Purple_Mutant_Health_Mat,1,4600,
T9_Sabretooth,9,1100,30,0,10,0,0,0,0,0,0,0,0,Gear_Sabretooth,Purple_Mutant_Mat,1,Purple_Mutant_Damage_Mat,2,Purple_Mutant_Health_Mat,2,5800,
T10_Sabretooth,10,1150,30,0,10,0,0,0,0,0,0,0,0,Gear_Sabretooth,Purple_Mutant_Mat,4,Purple_Mutant_Damage_Mat,3,Purple_equipment1,8,7300,
T11_Sabretooth,11,1150,35,0,10,0,0,0,0,0,0,0,0,Gear_Sabretooth,Purple_Mutant_Mat,5,Purple_Mutant_Damage_Mat,5,Purple_equipment1,10,9200,
T12_Sabretooth,12,1300,40,0,10,0,0,0,0,0,0,0,0,Gear_Sabretooth,Orange_Mutant_Mat,1,Orange_Mutant_Damage_Mat,2,Orange_equipment1,12,10000,
T13_Sabretooth,13,0,0,0,0,0,0,0,0,0,0,0,0,Gear_Sabretooth,Orange_Mutant_Mat,2,Orange_Mutant_Damage_Mat,3,Orange_equipment1,15,13000,
T14_Sabretooth,14,0,0,0,0,0,0,0,0,0,0,0,0,Gear_Sabretooth,Orange_Mutant_Mat,4,Orange_Mutant_Damage_Mat,4,Orange_equipment1,25,14000,
T15_Sabretooth,15,0,0,0,0,0,0,0,0,0,0,0,0,Gear_Sabretooth,Orange_Mutant_Mat,7,Orange_Mutant_Damage_Mat,6,Orange_equipment1,35,15000,
T16_Sabretooth,16,0,0,0,0,0,0,0,0,0,0,0,0,Gear_Sabretooth,,0,,0,,0,1000000,
T17_Sabretooth,17,0,0,0,0,0,0,0,0,0,0,0,0,Gear_Sabretooth,,0,,0,,0,1000000,
T18_Sabretooth,18,0,0,0,0,0,0,0,0,0,0,0,0,Gear_Sabretooth,,0,,0,,0,1000000,
T19_Sabretooth,19,0,0,0,0,0,0,0,0,0,0,0,0,Gear_Sabretooth,,0,,0,,0,1000000,
T20_Sabretooth,20,0,0,0,0,0,0,0,0,0,0,0,0,Gear_Sabretooth,,0,,0,,0,1000000,
T1_ScarletWitch,1,0,35,0,20,20,0,0,0,0,0,0,0,Gear_ScarletWitch,Green_Damage_Mat,1,Green_Focus_Mat,1,,0,0,
T2_ScarletWitch,2,0,50,0,20,20,0,0,0,0,0,0,0,Gear_ScarletWitch,Green_Mystic_Mat,1,Green_Focus_Mat,1,,0,1100,
T3_ScarletWitch,3,0,55,0,21,20,0,0,0,0,0,0,0,Gear_ScarletWitch,Green_Mystic_Mat,1,Green_Focus_Mat,1,Green_Resist_Mat,1,1900,
T4_ScarletWitch,4,0,60,0,24,24,0,0,0,0,0,0,0,Gear_ScarletWitch,Blue_Mystic_Mat,1,Blue_Mystic_Focus_Mat,1,Blue_Mystic_Resist_Mat,1,2200,
T5_ScarletWitch,5,0,70,0,27,26,0,0,0,0,0,0,0,Gear_ScarletWitch,Blue_Mystic_Mat,1,Blue_Mystic_Focus_Mat,1,Blue_Mystic_Resist_Mat,1,2400,
T6_ScarletWitch,6,0,75,0,30,29,0,0,0,0,0,0,0,Gear_ScarletWitch,Blue_Mystic_Mat,2,Blue_Mystic_Focus_Mat,2,Blue_Mystic_Resist_Mat,2,2800,
T7_ScarletWitch,7,0,80,0,35,34,0,0,0,0,0,0,0,Gear_ScarletWitch,Blue_Mystic_Mat,3,Blue_Mystic_Focus_Mat,2,Blue_Mystic_Resist_Mat,2,3400,
T8_ScarletWitch,8,0,80,0,40,39,0,0,0,0,0,0,0,Gear_ScarletWitch,Purple_Mystic_Mat,1,Purple_Mystic_Focus_Mat,1,Purple_Mystic_Resist_Mat,1,4600,
T9_ScarletWitch,9,0,85,0,41,40,0,0,0,0,0,0,0,Gear_ScarletWitch,Purple_Mystic_Mat,1,Purple_Mystic_Focus_Mat,2,Purple_Mystic_Resist_Mat,2,5800,
T10_ScarletWitch,10,0,90,0,41,41,0,0,0,0,0,0,0,Gear_ScarletWitch,Purple_Mystic_Mat,4,Purple_Mystic_Focus_Mat,3,Purple_magic2,8,7300,
T11_ScarletWitch,11,0,95,0,42,41,0,0,0,0,0,0,0,Gear_ScarletWitch,Purple_Mystic_Mat,5,Purple_Mystic_Focus_Mat,5,Purple_magic2,10,9200,
T12_ScarletWitch,12,0,100,0,43,42,0,0,0,0,0,0,0,Gear_ScarletWitch,Orange_Mystic_Mat,1,Orange_Mystic_Focus_Mat,2,Orange_magic2,12,10000,
T13_ScarletWitch,13,0,0,0,0,0,0,0,0,0,0,0,0,Gear_ScarletWitch,Orange_Mystic_Mat,2,Orange_Mystic_Focus_Mat,3,Orange_magic2,15,13000,
T14_ScarletWitch,14,0,0,0,0,0,0,0,0,0,0,0,0,Gear_ScarletWitch,Orange_Mystic_Mat,4,Orange_Mystic_Focus_Mat,4,Orange_magic2,25,14000,
T15_ScarletWitch,15,0,0,0,0,0,0,0,0,0,0,0,0,Gear_ScarletWitch,Orange_Mystic_Mat,7,Orange_Mystic_Focus_Mat,6,Orange_magic2,35,15000,
T16_ScarletWitch,16,0,0,0,0,0,0,0,0,0,0,0,0,Gear_ScarletWitch,,0,,0,,0,1000000,
T17_ScarletWitch,17,0,0,0,0,0,0,0,0,0,0,0,0,Gear_ScarletWitch,,0,,0,,0,1000000,
T18_ScarletWitch,18,0,0,0,0,0,0,0,0,0,0,0,0,Gear_ScarletWitch,,0,,0,,0,1000000,
T19_ScarletWitch,19,0,0,0,0,0,0,0,0,0,0,0,0,Gear_ScarletWitch,,0,,0,,0,1000000,
T20_ScarletWitch,20,0,0,0,0,0,0,0,0,0,0,0,0,Gear_ScarletWitch,,0,,0,,0,1000000,
T1_ScientistSupreme,1,100,0,0,7,17,0,0,0,0,0,0,0,Gear_ScientistSupreme,Green_Damage_Mat,1,Green_Focus_Mat,1,,0,0,
T2_ScientistSupreme,2,160,0,0,7,17,0,0,0,0,0,0,0,Gear_ScientistSupreme,Green_Mystic_Mat,1,Green_Health_Mat,1,,0,1100,
T3_ScientistSupreme,3,250,0,0,7,22,0,0,0,0,0,0,0,Gear_ScientistSupreme,Green_Mystic_Mat,1,Green_Health_Mat,1,Green_Resist_Mat,1,1900,
T4_ScientistSupreme,4,410,0,0,7,22,0,0,0,0,0,0,0,Gear_ScientistSupreme,Blue_Mystic_Mat,1,Blue_Mystic_Health_Mat,1,Blue_Mystic_Resist_Mat,1,2200,
T5_ScientistSupreme,5,440,0,0,7,28,0,0,0,0,0,0,0,Gear_ScientistSupreme,Blue_Mystic_Mat,1,Blue_Mystic_Health_Mat,1,Blue_Mystic_Resist_Mat,1,2400,
T6_ScientistSupreme,6,580,0,0,7,30,0,0,0,0,0,0,0,Gear_ScientistSupreme,Blue_Mystic_Mat,2,Blue_Mystic_Health_Mat,2,Blue_Mystic_Resist_Mat,2,2800,
T7_ScientistSupreme,7,640,0,0,7,35,0,0,0,0,0,0,0,Gear_ScientistSupreme,Blue_Mystic_Mat,3,Blue_Mystic_Health_Mat,2,Blue_Mystic_Resist_Mat,2,3400,
T8_ScientistSupreme,8,700,0,0,7,38,0,0,0,0,0,0,0,Gear_ScientistSupreme,Purple_Mystic_Mat,1,Purple_Mystic_Health_Mat,1,Purple_Mystic_Resist_Mat,1,4600,
T9_ScientistSupreme,9,750,0,0,7,40,0,0,0,0,0,0,0,Gear_ScientistSupreme,Purple_Mystic_Mat,1,Purple_Mystic_Health_Mat,2,Purple_Mystic_Resist_Mat,2,5800,
T10_ScientistSupreme,10,800,0,0,7,40,0,0,0,0,0,0,0,Gear_ScientistSupreme,Purple_Mystic_Mat,4,Purple_Mystic_Health_Mat,3,Purple_energy4,8,7300,
T11_ScientistSupreme,11,860,0,0,7,42,0,0,0,0,0,0,0,Gear_ScientistSupreme,Purple_Mystic_Mat,5,Purple_Mystic_Health_Mat,5,Purple_energy4,10,9200,
T12_ScientistSupreme,12,950,0,0,7,42,0,0,0,0,0,0,0,Gear_ScientistSupreme,Orange_Mystic_Mat,1,Orange_Mystic_Health_Mat,2,Orange_energy4,12,10000,
T13_ScientistSupreme,13,0,0,0,0,0,0,0,0,0,0,0,0,Gear_ScientistSupreme,Orange_Mystic_Mat,2,Orange_Mystic_Health_Mat,3,Orange_energy4,15,13000,
T14_ScientistSupreme,14,0,0,0,0,0,0,0,0,0,0,0,0,Gear_ScientistSupreme,Orange_Mystic_Mat,4,Orange_Mystic_Health_Mat,4,Orange_energy4,25,14000,
T15_ScientistSupreme,15,0,0,0,0,0,0,0,0,0,0,0,0,Gear_ScientistSupreme,Orange_Mystic_Mat,7,Orange_Mystic_Health_Mat,6,Orange_energy4,35,15000,
